symbol,company_name,stock_id,detail_url
RELIANCE,reliance-industries-ltd,1127,https://trendlyne.com/equity/1127/RELIANCE/reliance-industries-ltd/
BHARTIARTL,bharti-airtel-ltd,187,https://trendlyne.com/equity/187/BHARTIARTL/bharti-airtel-ltd/
HDFCBANK,hdfc-bank-ltd,533,https://trendlyne.com/equity/533/HDFCBANK/hdfc-bank-ltd/
ICICIBANK,icici-bank-ltd,584,https://trendlyne.com/equity/584/ICICIBANK/icici-bank-ltd/
SBIN,state-bank-of-india,1193,https://trendlyne.com/equity/1193/SBIN/state-bank-of-india/
TCS,tata-consultancy-services-ltd,1372,https://trendlyne.com/equity/1372/TCS/tata-consultancy-services-ltd/
BAJFINANCE,bajaj-finance-ltd,150,https://trendlyne.com/equity/150/BAJFINANCE/bajaj-finance-ltd/
LICI,life-insurance-corporation-of-india,829878,https://trendlyne.com/equity/829878/LICI/life-insurance-corporation-of-india/
LT,larsen-toubro-ltd,800,https://trendlyne.com/equity/800/LT/larsen-toubro-ltd/
HINDUNILVR,hindustan-unilever-ltd,560,https://trendlyne.com/equity/560/HINDUNILVR/hindustan-unilever-ltd/
SUNPHARMA,sun-pharmaceutical-industries-ltd,1316,https://trendlyne.com/equity/1316/SUNPHARMA/sun-pharmaceutical-industries-ltd/
INFY,infosys-ltd,630,https://trendlyne.com/equity/630/INFY/infosys-ltd/
ADANIENT,adani-enterprises-ltd,26,https://trendlyne.com/equity/26/ADANIENT/adani-enterprises-ltd/
MARUTI,maruti-suzuki-india-ltd,842,https://trendlyne.com/equity/842/MARUTI/maruti-suzuki-india-ltd/
ADANIPOWER,adani-power-ltd,28,https://trendlyne.com/equity/28/ADANIPOWER/adani-power-ltd/
TITAN,titan-company-ltd,1403,https://trendlyne.com/equity/1403/TITAN/titan-company-ltd/
ADANIPORTS,adani-ports-special-economic-zone-ltd,27,https://trendlyne.com/equity/27/ADANIPORTS/adani-ports-special-economic-zone-ltd/
M&M,mahindra-mahindra-ltd,807,https://trendlyne.com/equity/807/M&M/mahindra-mahindra-ltd/
AXISBANK,axis-bank-ltd,140,https://trendlyne.com/equity/140/AXISBANK/axis-bank-ltd/
KOTAKBANK,kotak-mahindra-bank-ltd,758,https://trendlyne.com/equity/758/KOTAKBANK/kotak-mahindra-bank-ltd/
ULTRACEMCO,ultratech-cement-ltd,1443,https://trendlyne.com/equity/1443/ULTRACEMCO/ultratech-cement-ltd/
ITC,itc-ltd,647,https://trendlyne.com/equity/647/ITC/itc-ltd/
NTPC,ntpc-ltd,959,https://trendlyne.com/equity/959/NTPC/ntpc-ltd/
HCLTECH,hcl-technologies-ltd,531,https://trendlyne.com/equity/531/HCLTECH/hcl-technologies-ltd/
ONGC,oil-and-natural-gas-corporation-ltd,974,https://trendlyne.com/equity/974/ONGC/oil-and-natural-gas-corporation-ltd/
JSWSTEEL,jsw-steel-ltd,699,https://trendlyne.com/equity/699/JSWSTEEL/jsw-steel-ltd/
HAL,hindustan-aeronautics-ltd,80502,https://trendlyne.com/equity/80502/HAL/hindustan-aeronautics-ltd/
BAJAJFINSV,bajaj-finserv-ltd,147,https://trendlyne.com/equity/147/BAJAJFINSV/bajaj-finserv-ltd/
BEL,bharat-electronics-ltd,175,https://trendlyne.com/equity/175/BEL/bharat-electronics-ltd/
BAJAJ-AUTO,bajaj-auto-ltd,144,https://trendlyne.com/equity/144/BAJAJ-AUTO/bajaj-auto-ltd/
NESTLEIND,nestle-india-ltd,930,https://trendlyne.com/equity/930/NESTLEIND/nestle-india-ltd/
ETERNAL,eternal-ltd,589490,https://trendlyne.com/equity/589490/ETERNAL/eternal-ltd/
POWERGRID,power-grid-corporation-of-india-ltd,1057,https://trendlyne.com/equity/1057/POWERGRID/power-grid-corporation-of-india-ltd/
COALINDIA,coal-india-ltd,275,https://trendlyne.com/equity/275/COALINDIA/coal-india-ltd/
DMART,avenue-supermarts-ltd,53208,https://trendlyne.com/equity/53208/DMART/avenue-supermarts-ltd/
ASIANPAINT,asian-paints-ltd,117,https://trendlyne.com/equity/117/ASIANPAINT/asian-paints-ltd/
ADANIGREEN,adani-green-energy-ltd,93115,https://trendlyne.com/equity/93115/ADANIGREEN/adani-green-energy-ltd/
SHRIRAMFIN,shriram-finance-ltd,1288,https://trendlyne.com/equity/1288/SHRIRAMFIN/shriram-finance-ltd/
TATASTEEL,tata-steel-ltd,1366,https://trendlyne.com/equity/1366/TATASTEEL/tata-steel-ltd/
HINDZINC,hindustan-zinc-ltd,561,https://trendlyne.com/equity/561/HINDZINC/hindustan-zinc-ltd/
GRASIM,grasim-industries-ltd,490,https://trendlyne.com/equity/490/GRASIM/grasim-industries-ltd/
HINDALCO,hindalco-industries-ltd,549,https://trendlyne.com/equity/549/HINDALCO/hindalco-industries-ltd/
EICHERMOT,eicher-motors-ltd,360,https://trendlyne.com/equity/360/EICHERMOT/eicher-motors-ltd/
ADANIENSOL,adani-energy-solutions-ltd,1759,https://trendlyne.com/equity/1759/ADANIENSOL/adani-energy-solutions-ltd/
INDIGO,interglobe-aviation-ltd,1784,https://trendlyne.com/equity/1784/INDIGO/interglobe-aviation-ltd/
IOC,indian-oil-corporation-ltd,639,https://trendlyne.com/equity/639/IOC/indian-oil-corporation-ltd/
DIVISLAB,divi-s-laboratories-ltd,336,https://trendlyne.com/equity/336/DIVISLAB/divi-s-laboratories-ltd/
SBILIFE,sbi-life-insurance-company-ltd,60957,https://trendlyne.com/equity/60957/SBILIFE/sbi-life-insurance-company-ltd/
TVSMOTOR,tvs-motor-company-ltd,1430,https://trendlyne.com/equity/1430/TVSMOTOR/tvs-motor-company-ltd/
WIPRO,wipro-ltd,1526,https://trendlyne.com/equity/1526/WIPRO/wipro-ltd/
SOLARINDS,solar-industries-india-ltd,1263,https://trendlyne.com/equity/1263/SOLARINDS/solar-industries-india-ltd/
TORNTPHARM,torrent-pharmaceuticals-ltd,1409,https://trendlyne.com/equity/1409/TORNTPHARM/torrent-pharmaceuticals-ltd/
DLF,dlf-ltd,337,https://trendlyne.com/equity/337/DLF/dlf-ltd/
PIDILITIND,pidilite-industries-ltd,1037,https://trendlyne.com/equity/1037/PIDILITIND/pidilite-industries-ltd/
ABB,abb-india-ltd,17,https://trendlyne.com/equity/17/ABB/abb-india-ltd/
HYUNDAI,hyundai-motor-india-ltd,2710663,https://trendlyne.com/equity/2710663/HYUNDAI/hyundai-motor-india-ltd/
JIOFIN,jio-financial-services-ltd,1564869,https://trendlyne.com/equity/1564869/JIOFIN/jio-financial-services-ltd/
VBL,varun-beverages-ltd,4813,https://trendlyne.com/equity/4813/VBL/varun-beverages-ltd/
ICICIAMC,icici-prudential-asset-management-company-ltd,3356197,https://trendlyne.com/equity/3356197/ICICIAMC/icici-prudential-asset-management-company-ltd/
CUMMINSIND,cummins-india-ltd,297,https://trendlyne.com/equity/297/CUMMINSIND/cummins-india-ltd/
TECHM,tech-mahindra-ltd,1374,https://trendlyne.com/equity/1374/TECHM/tech-mahindra-ltd/
TRENT,trent-ltd,1412,https://trendlyne.com/equity/1412/TRENT/trent-ltd/
MOTHERSON,samvardhana-motherson-international-ltd,878,https://trendlyne.com/equity/878/MOTHERSON/samvardhana-motherson-international-ltd/
